p, k, repitition, day
0.000000,0.500000,6,2,5
0.000000,0.500000,6,3,5
0.000000,0.500000,6,4,5
0.000000,0.500000,6,5,5
0.000000,0.500000,6,6,5
0.000000,0.500000,6,7,5
0.000000,0.500000,6,8,5
0.000000,0.500000,6,9,5
0.000000,0.510000,6,0,5
0.000000,0.510000,6,1,5
0.000000,0.510000,6,2,5
0.000000,0.510000,6,3,5
0.000000,0.510000,6,4,5
0.000000,0.510000,6,5,5
0.000000,0.510000,6,6,5
0.000000,0.510000,6,7,5
0.000000,0.510000,6,8,5
0.000000,0.510000,6,9,5
0.000000,0.520000,6,0,5
0.000000,0.520000,6,1,5
0.000000,0.520000,6,2,5
0.000000,0.520000,6,3,5
0.000000,0.520000,6,4,5
0.000000,0.520000,6,5,5
0.000000,0.520000,6,6,5
0.000000,0.520000,6,7,5
0.000000,0.520000,6,8,5
0.000000,0.520000,6,9,5
0.000000,0.530000,6,0,5
0.000000,0.530000,6,1,5
0.000000,0.530000,6,2,5
0.000000,0.530000,6,3,5
0.000000,0.530000,6,4,5
0.000000,0.530000,6,5,5
0.000000,0.530000,6,6,5
0.000000,0.530000,6,7,5
0.000000,0.530000,6,8,5
0.000000,0.530000,6,9,5
0.000000,0.540000,6,0,5
0.000000,0.540000,6,1,5
0.000000,0.540000,6,2,5
0.000000,0.540000,6,3,5
0.000000,0.540000,6,4,5
0.000000,0.540000,6,5,5
0.000000,0.540000,6,6,5
0.000000,0.540000,6,7,5
0.000000,0.540000,6,8,5
0.000000,0.540000,6,9,5
0.000000,0.550000,6,0,5
0.000000,0.550000,6,1,5
0.000000,0.550000,6,2,5
0.000000,0.550000,6,3,5
0.000000,0.550000,6,4,5
0.000000,0.550000,6,5,5
0.000000,0.550000,6,6,5
0.000000,0.550000,6,7,5
0.000000,0.550000,6,8,5
0.000000,0.550000,6,9,5
0.000000,0.560000,6,0,5
0.000000,0.560000,6,1,5
0.000000,0.560000,6,2,5
0.000000,0.560000,6,3,5
0.000000,0.560000,6,4,5
0.000000,0.560000,6,5,5
0.000000,0.560000,6,6,5
0.000000,0.560000,6,7,5
0.000000,0.560000,6,8,5
0.000000,0.560000,6,9,5
0.000000,0.570000,6,0,5
0.000000,0.570000,6,1,5
0.000000,0.570000,6,2,5
0.000000,0.570000,6,3,5
0.000000,0.570000,6,4,5
0.000000,0.570000,6,5,5
0.000000,0.570000,6,6,5
0.000000,0.570000,6,7,5
0.000000,0.570000,6,8,5
0.000000,0.570000,6,9,5
0.000000,0.580000,6,0,5
0.000000,0.580000,6,1,5
0.000000,0.580000,6,2,5
0.000000,0.580000,6,3,5
0.000000,0.580000,6,4,5
0.000000,0.580000,6,5,5
0.000000,0.580000,6,6,5
0.000000,0.580000,6,7,5
0.000000,0.580000,6,8,5
0.000000,0.580000,6,9,5
0.000000,0.590000,6,0,5
0.000000,0.590000,6,1,5
0.000000,0.590000,6,2,5
0.000000,0.590000,6,3,5
0.000000,0.590000,6,4,5
0.000000,0.590000,6,5,5
0.000000,0.590000,6,6,5
0.000000,0.590000,6,7,5
0.000000,0.590000,6,8,5
0.000000,0.590000,6,9,5
0.000000,0.600000,6,0,5
0.000000,0.600000,6,1,5
0.000000,0.600000,6,2,5
0.000000,0.600000,6,3,5
0.000000,0.600000,6,4,5
0.000000,0.600000,6,5,5
0.000000,0.600000,6,6,5
0.000000,0.600000,6,7,5
0.000000,0.600000,6,8,5
0.000000,0.600000,6,9,5
0.000000,0.610000,6,0,5
0.000000,0.610000,6,1,5
0.000000,0.610000,6,2,5
0.000000,0.610000,6,3,5
0.000000,0.610000,6,4,5
0.000000,0.610000,6,5,5
0.000000,0.610000,6,6,5
0.000000,0.610000,6,7,5
0.000000,0.610000,6,8,5
0.000000,0.610000,6,9,5
0.000000,0.620000,6,0,5
0.000000,0.620000,6,1,5
0.000000,0.620000,6,2,5
0.000000,0.620000,6,3,5
0.000000,0.620000,6,4,5
0.000000,0.620000,6,5,5
0.000000,0.620000,6,6,5
0.000000,0.620000,6,7,5
0.000000,0.620000,6,8,5
0.000000,0.620000,6,9,5
0.000000,0.630000,6,0,5
0.000000,0.630000,6,1,5
0.000000,0.630000,6,2,5
0.000000,0.630000,6,3,5
0.000000,0.630000,6,4,5
0.000000,0.630000,6,5,5
0.000000,0.630000,6,6,5
0.000000,0.630000,6,7,5
0.000000,0.630000,6,8,5
0.000000,0.630000,6,9,5
0.000000,0.640000,6,0,5
0.000000,0.640000,6,1,5
0.000000,0.640000,6,2,5
0.000000,0.640000,6,3,5
0.000000,0.640000,6,4,5
0.000000,0.640000,6,5,5
0.000000,0.640000,6,6,5
0.000000,0.640000,6,7,5
0.000000,0.640000,6,8,5
0.000000,0.640000,6,9,5
0.000000,0.650000,6,0,5
0.000000,0.650000,6,1,5
0.000000,0.650000,6,2,5
0.000000,0.650000,6,3,5
0.000000,0.650000,6,4,5
0.000000,0.650000,6,5,5
0.000000,0.650000,6,6,5
0.000000,0.650000,6,7,5
0.000000,0.650000,6,8,5
0.000000,0.650000,6,9,5
0.000000,0.660000,6,0,5
0.000000,0.660000,6,1,5
0.000000,0.660000,6,2,5
0.000000,0.660000,6,3,5
0.000000,0.660000,6,4,5
0.000000,0.660000,6,5,5
0.000000,0.660000,6,6,5
0.000000,0.660000,6,7,5
0.000000,0.660000,6,8,5
0.000000,0.660000,6,9,5
0.000000,0.670000,6,0,5
0.000000,0.670000,6,1,5
0.000000,0.670000,6,2,5
0.000000,0.670000,6,3,5
0.000000,0.670000,6,4,5
0.000000,0.670000,6,5,5
0.000000,0.670000,6,6,5
0.000000,0.670000,6,7,5
0.000000,0.670000,6,8,5
0.000000,0.670000,6,9,5
0.000000,0.680000,6,0,5
0.000000,0.680000,6,1,5
0.000000,0.680000,6,2,5
0.000000,0.680000,6,3,5
0.000000,0.680000,6,4,5
0.000000,0.680000,6,5,5
0.000000,0.680000,6,6,5
0.000000,0.680000,6,7,5
0.000000,0.680000,6,8,5
0.000000,0.680000,6,9,5
0.000000,0.690000,6,0,5
0.000000,0.690000,6,1,5
0.000000,0.690000,6,2,5
0.000000,0.690000,6,3,5
0.000000,0.690000,6,4,5
0.000000,0.690000,6,5,5
0.000000,0.690000,6,6,5
0.000000,0.690000,6,7,5
0.000000,0.690000,6,8,5
0.000000,0.690000,6,9,5
0.000000,0.700000,6,0,5
0.000000,0.700000,6,1,5
0.000000,0.700000,6,2,5
0.000000,0.700000,6,3,5
0.000000,0.700000,6,4,5
0.000000,0.700000,6,5,5
0.000000,0.700000,6,6,5
0.000000,0.700000,6,7,5
0.000000,0.700000,6,8,5
0.000000,0.700000,6,9,5
0.000000,0.710000,6,0,5
0.000000,0.710000,6,1,5
0.000000,0.710000,6,2,5
0.000000,0.710000,6,3,5
0.000000,0.710000,6,4,5
0.000000,0.710000,6,5,5
0.000000,0.710000,6,6,5
0.000000,0.710000,6,7,5
0.000000,0.710000,6,8,5
0.000000,0.710000,6,9,5
0.000000,0.720000,6,0,5
0.000000,0.720000,6,1,5
0.000000,0.720000,6,2,5
0.000000,0.720000,6,3,5
0.000000,0.720000,6,4,5
0.000000,0.720000,6,5,5
0.000000,0.720000,6,6,5
0.000000,0.720000,6,7,5
0.000000,0.720000,6,8,5
0.000000,0.720000,6,9,5
0.000000,0.730000,6,0,5
0.000000,0.730000,6,1,5
0.000000,0.730000,6,2,5
0.000000,0.730000,6,3,5
0.000000,0.730000,6,4,5
0.000000,0.730000,6,5,5
0.000000,0.730000,6,6,5
0.000000,0.730000,6,7,5
0.000000,0.730000,6,8,5
0.000000,0.730000,6,9,5
0.000000,0.740000,6,0,5
0.000000,0.740000,6,1,5
0.000000,0.740000,6,2,5
0.000000,0.740000,6,3,5
0.000000,0.740000,6,4,5
0.000000,0.740000,6,5,5
0.000000,0.740000,6,6,5
0.000000,0.740000,6,7,5
0.000000,0.740000,6,8,5
0.000000,0.740000,6,9,5
0.000000,0.750000,6,0,5
0.000000,0.750000,6,1,5
0.000000,0.750000,6,2,5
0.000000,0.750000,6,3,5
0.000000,0.750000,6,4,5
0.000000,0.750000,6,5,5
0.000000,0.750000,6,6,5
0.000000,0.750000,6,7,5
0.000000,0.750000,6,8,5
0.000000,0.750000,6,9,5
0.000000,0.760000,6,0,5
0.000000,0.760000,6,1,5
0.000000,0.760000,6,2,5
0.000000,0.760000,6,3,5
0.000000,0.760000,6,4,5
0.000000,0.760000,6,5,5
0.000000,0.760000,6,6,5
0.000000,0.760000,6,7,5
0.000000,0.760000,6,8,5
0.000000,0.760000,6,9,5
0.000000,0.770000,6,0,5
0.000000,0.770000,6,1,5
0.000000,0.770000,6,2,5
0.000000,0.770000,6,3,5
0.000000,0.770000,6,4,5
0.000000,0.770000,6,5,5
0.000000,0.770000,6,6,5
0.000000,0.770000,6,7,5
0.000000,0.770000,6,8,5
0.000000,0.770000,6,9,5
0.000000,0.780000,6,0,5
0.000000,0.780000,6,1,5
0.000000,0.780000,6,2,5
0.000000,0.780000,6,3,5
0.000000,0.780000,6,4,5
0.000000,0.780000,6,5,5
0.000000,0.780000,6,6,5
0.000000,0.780000,6,7,5
0.000000,0.780000,6,8,5
0.000000,0.780000,6,9,5
0.000000,0.790000,6,0,5
0.000000,0.790000,6,1,5
0.000000,0.790000,6,2,5
0.000000,0.790000,6,3,5
0.000000,0.790000,6,4,5
0.000000,0.790000,6,5,5
0.000000,0.790000,6,6,5
0.000000,0.790000,6,7,5
0.000000,0.790000,6,8,5
0.000000,0.790000,6,9,5
0.000000,0.800000,6,0,5
0.000000,0.800000,6,1,5
0.000000,0.800000,6,2,5
0.000000,0.800000,6,3,5
0.000000,0.800000,6,4,5
0.000000,0.800000,6,5,5
0.000000,0.800000,6,6,5
0.000000,0.800000,6,7,5
0.000000,0.800000,6,8,5
0.000000,0.800000,6,9,5
0.000000,0.810000,6,0,5
0.000000,0.810000,6,1,5
0.000000,0.810000,6,2,5
0.000000,0.810000,6,3,5
0.000000,0.810000,6,4,5
0.000000,0.810000,6,5,5
0.000000,0.810000,6,6,5
0.000000,0.810000,6,7,5
0.000000,0.810000,6,8,5
0.000000,0.810000,6,9,5
0.000000,0.820000,6,0,5
0.000000,0.820000,6,1,5
0.000000,0.820000,6,2,5
0.000000,0.820000,6,3,5
0.000000,0.820000,6,4,5
0.000000,0.820000,6,5,5
0.000000,0.820000,6,6,5
0.000000,0.820000,6,7,5
0.000000,0.820000,6,8,5
0.000000,0.820000,6,9,5
0.000000,0.830000,6,0,5
0.000000,0.830000,6,1,5
0.000000,0.830000,6,2,5
0.000000,0.830000,6,3,5
0.000000,0.830000,6,4,5
0.000000,0.830000,6,5,5
0.000000,0.830000,6,6,5
0.000000,0.830000,6,7,5
0.000000,0.830000,6,8,5
0.000000,0.830000,6,9,5
0.000000,0.840000,6,0,5
0.000000,0.840000,6,1,5
0.000000,0.840000,6,2,5
0.000000,0.840000,6,3,5
0.000000,0.840000,6,4,5
0.000000,0.840000,6,5,5
0.000000,0.840000,6,6,5
0.000000,0.840000,6,7,5
0.000000,0.840000,6,8,5
0.000000,0.840000,6,9,5
0.000000,0.850000,6,0,5
0.000000,0.850000,6,1,5
0.000000,0.850000,6,2,5
0.000000,0.850000,6,3,5
0.000000,0.850000,6,4,5
0.000000,0.850000,6,5,5
0.000000,0.850000,6,6,5
0.000000,0.850000,6,7,5
0.000000,0.850000,6,8,5
0.000000,0.850000,6,9,5
0.000000,0.860000,6,0,5
0.000000,0.860000,6,1,5
0.000000,0.860000,6,2,5
0.000000,0.860000,6,3,5
0.000000,0.860000,6,4,5
0.000000,0.860000,6,5,5
0.000000,0.860000,6,6,5
0.000000,0.860000,6,7,5
0.000000,0.860000,6,8,5
0.000000,0.860000,6,9,5
0.000000,0.870000,6,0,5
0.000000,0.870000,6,1,5
0.000000,0.870000,6,2,5
0.000000,0.870000,6,3,5
0.000000,0.870000,6,4,5
0.000000,0.870000,6,5,5
0.000000,0.870000,6,6,5
0.000000,0.870000,6,7,5
0.000000,0.870000,6,8,5
0.000000,0.870000,6,9,5
0.000000,0.880000,6,0,5
0.000000,0.880000,6,1,5
0.000000,0.880000,6,2,5
0.000000,0.880000,6,3,5
0.000000,0.880000,6,4,5
0.000000,0.880000,6,5,5
0.000000,0.880000,6,6,5
0.000000,0.880000,6,7,5
0.000000,0.880000,6,8,5
0.000000,0.880000,6,9,5
0.000000,0.890000,6,0,5
0.000000,0.890000,6,1,5
0.000000,0.890000,6,2,5
0.000000,0.890000,6,3,5
0.000000,0.890000,6,4,5
0.000000,0.890000,6,5,5
0.000000,0.890000,6,6,5
0.000000,0.890000,6,7,5
0.000000,0.890000,6,8,5
0.000000,0.890000,6,9,5
0.000000,0.900000,6,0,5
0.000000,0.900000,6,1,5
0.000000,0.900000,6,2,5
0.000000,0.900000,6,3,5
0.000000,0.900000,6,4,5
0.000000,0.900000,6,5,5
0.000000,0.900000,6,6,5
0.000000,0.900000,6,7,5
0.000000,0.900000,6,8,5
0.000000,0.900000,6,9,5
0.000000,0.910000,6,0,5
0.000000,0.910000,6,1,5
0.000000,0.910000,6,2,5
0.000000,0.910000,6,3,5
0.000000,0.910000,6,4,5
0.000000,0.910000,6,5,5
0.000000,0.910000,6,6,5
0.000000,0.910000,6,7,5
0.000000,0.910000,6,8,5
0.000000,0.910000,6,9,5
0.000000,0.920000,6,0,5
0.000000,0.920000,6,1,5
0.000000,0.920000,6,2,5
0.000000,0.920000,6,3,5
0.000000,0.920000,6,4,5
0.000000,0.920000,6,5,5
0.000000,0.920000,6,6,5
0.000000,0.920000,6,7,5
0.000000,0.920000,6,8,5
0.000000,0.920000,6,9,5
0.000000,0.930000,6,0,5
0.000000,0.930000,6,1,5
0.000000,0.930000,6,2,5
0.000000,0.930000,6,3,5
0.000000,0.930000,6,4,5
0.000000,0.930000,6,5,5
0.000000,0.930000,6,6,5
0.000000,0.930000,6,7,5
0.000000,0.930000,6,8,5
0.000000,0.930000,6,9,5
0.000000,0.940000,6,0,5
0.000000,0.940000,6,1,5
0.000000,0.940000,6,2,5
0.000000,0.940000,6,3,5
0.000000,0.940000,6,4,5
0.000000,0.940000,6,5,5
0.000000,0.940000,6,6,5
0.000000,0.940000,6,7,5
0.000000,0.940000,6,8,5
0.000000,0.940000,6,9,5
0.000000,0.950000,6,0,5
0.000000,0.950000,6,1,5
0.000000,0.950000,6,2,5
0.000000,0.950000,6,3,5
0.000000,0.950000,6,4,5
0.000000,0.950000,6,5,5
0.000000,0.950000,6,6,5
0.000000,0.950000,6,7,5
0.000000,0.950000,6,8,5
0.000000,0.950000,6,9,5
0.000000,0.960000,6,0,5
0.000000,0.960000,6,1,5
0.000000,0.960000,6,2,5
0.000000,0.960000,6,3,5
0.000000,0.960000,6,4,5
0.000000,0.960000,6,5,5
0.000000,0.960000,6,6,5
0.000000,0.960000,6,7,5
0.000000,0.960000,6,8,5
0.000000,0.960000,6,9,5
0.000000,0.970000,6,0,5
0.000000,0.970000,6,1,5
0.000000,0.970000,6,2,5
0.000000,0.970000,6,3,5
0.000000,0.970000,6,4,5
0.000000,0.970000,6,5,5
0.000000,0.970000,6,6,5
0.000000,0.970000,6,7,5
0.000000,0.970000,6,8,5
0.000000,0.970000,6,9,5
0.000000,0.980000,6,0,5
0.000000,0.980000,6,1,5
0.000000,0.980000,6,2,5
0.000000,0.980000,6,3,5
0.000000,0.980000,6,4,5
0.000000,0.980000,6,5,5
0.000000,0.980000,6,6,5
0.000000,0.980000,6,7,5
0.000000,0.980000,6,8,5
0.000000,0.980000,6,9,5
0.000000,0.990000,6,0,5
0.000000,0.990000,6,1,5
0.000000,0.990000,6,2,5
0.000000,0.990000,6,3,5
0.000000,0.990000,6,4,5
0.000000,0.990000,6,5,5
0.000000,0.990000,6,6,5
0.000000,0.990000,6,7,5
0.000000,0.990000,6,8,5
0.000000,0.990000,6,9,5
0.000000,0.000000,7,0,5
0.000000,0.000000,7,1,5
0.000000,0.000000,7,2,5
0.000000,0.000000,7,3,5
0.000000,0.000000,7,4,5
0.000000,0.000000,7,5,5
0.000000,0.000000,7,6,5
0.000000,0.000000,7,7,5
0.000000,0.000000,7,8,5
0.000000,0.000000,7,9,5
0.000000,0.010000,7,0,5
0.000000,0.010000,7,1,5
0.000000,0.010000,7,2,5
0.000000,0.010000,7,3,5
0.000000,0.010000,7,4,5
0.000000,0.010000,7,5,5
0.000000,0.010000,7,6,5
0.000000,0.010000,7,7,5
0.000000,0.010000,7,8,5
0.000000,0.010000,7,9,5
0.000000,0.020000,7,0,5
0.000000,0.020000,7,1,5
0.000000,0.020000,7,2,5
0.000000,0.020000,7,3,5
0.000000,0.020000,7,4,5
0.000000,0.020000,7,5,5
0.000000,0.020000,7,6,5
0.000000,0.020000,7,7,5
0.000000,0.020000,7,8,5
0.000000,0.020000,7,9,5
0.000000,0.030000,7,0,5
0.000000,0.030000,7,1,5
0.000000,0.030000,7,2,5
0.000000,0.030000,7,3,5
0.000000,0.030000,7,4,5
0.000000,0.030000,7,5,5
0.000000,0.030000,7,6,5
0.000000,0.030000,7,7,5
0.000000,0.030000,7,8,5
0.000000,0.030000,7,9,5
0.000000,0.040000,7,0,5
0.000000,0.040000,7,1,5
0.000000,0.040000,7,2,5
0.000000,0.040000,7,3,5
0.000000,0.040000,7,4,5
0.000000,0.040000,7,5,5
0.000000,0.040000,7,6,5
0.000000,0.040000,7,7,5
0.000000,0.040000,7,8,5
0.000000,0.040000,7,9,5
0.000000,0.050000,7,0,5
0.000000,0.050000,7,1,5
0.000000,0.050000,7,2,5
0.000000,0.050000,7,3,5
0.000000,0.050000,7,4,5
0.000000,0.050000,7,5,5
0.000000,0.050000,7,6,5
0.000000,0.050000,7,7,5
0.000000,0.050000,7,8,5
0.000000,0.050000,7,9,5
0.000000,0.060000,7,0,5
0.000000,0.060000,7,1,5
0.000000,0.060000,7,2,5
0.000000,0.060000,7,3,5
0.000000,0.060000,7,4,5
0.000000,0.060000,7,5,5
0.000000,0.060000,7,6,5
0.000000,0.060000,7,7,5
0.000000,0.060000,7,8,5
0.000000,0.060000,7,9,5
0.000000,0.070000,7,0,5
0.000000,0.070000,7,1,5
0.000000,0.070000,7,2,5
0.000000,0.070000,7,3,5
0.000000,0.070000,7,4,5
0.000000,0.070000,7,5,5
0.000000,0.070000,7,6,5
0.000000,0.070000,7,7,5
0.000000,0.070000,7,8,5
0.000000,0.070000,7,9,5
0.000000,0.080000,7,0,5
0.000000,0.080000,7,1,5
0.000000,0.080000,7,2,5
0.000000,0.080000,7,3,5
0.000000,0.080000,7,4,5
0.000000,0.080000,7,5,5
0.000000,0.080000,7,6,5
0.000000,0.080000,7,7,5
0.000000,0.080000,7,8,5
0.000000,0.080000,7,9,5
0.000000,0.090000,7,0,5
0.000000,0.090000,7,1,5
0.000000,0.090000,7,2,5
0.000000,0.090000,7,3,5
0.000000,0.090000,7,4,5
0.000000,0.090000,7,5,5
0.000000,0.090000,7,6,5
0.000000,0.090000,7,7,5
0.000000,0.090000,7,8,5
0.000000,0.090000,7,9,5
0.000000,0.100000,7,0,5
0.000000,0.100000,7,1,5
0.000000,0.100000,7,2,5
0.000000,0.100000,7,3,5
0.000000,0.100000,7,4,5
0.000000,0.100000,7,5,5
0.000000,0.100000,7,6,5
0.000000,0.100000,7,7,5
0.000000,0.100000,7,8,5
0.000000,0.100000,7,9,5
0.000000,0.110000,7,0,5
0.000000,0.110000,7,1,5
0.000000,0.110000,7,2,5
0.000000,0.110000,7,3,5
0.000000,0.110000,7,4,5
0.000000,0.110000,7,5,5
0.000000,0.110000,7,6,5
0.000000,0.110000,7,7,5
0.000000,0.110000,7,8,5
0.000000,0.110000,7,9,5
0.000000,0.120000,7,0,5
0.000000,0.120000,7,1,5
0.000000,0.120000,7,2,5
0.000000,0.120000,7,3,5
0.000000,0.120000,7,4,5
0.000000,0.120000,7,5,5
0.000000,0.120000,7,6,5
0.000000,0.120000,7,7,5
0.000000,0.120000,7,8,5
0.000000,0.120000,7,9,5
0.000000,0.130000,7,0,5
0.000000,0.130000,7,1,5
0.000000,0.130000,7,2,5
0.000000,0.130000,7,3,5
0.000000,0.130000,7,4,5
0.000000,0.130000,7,5,5
0.000000,0.130000,7,6,5
0.000000,0.130000,7,7,5
0.000000,0.130000,7,8,5
0.000000,0.130000,7,9,5
0.000000,0.140000,7,0,5
0.000000,0.140000,7,1,5
0.000000,0.140000,7,2,5
0.000000,0.140000,7,3,5
0.000000,0.140000,7,4,5
0.000000,0.140000,7,5,5
0.000000,0.140000,7,6,5
0.000000,0.140000,7,7,5
0.000000,0.140000,7,8,5
0.000000,0.140000,7,9,5
0.000000,0.150000,7,0,5
0.000000,0.150000,7,1,5
0.000000,0.150000,7,2,5
0.000000,0.150000,7,3,5
0.000000,0.150000,7,4,5
0.000000,0.150000,7,5,5
0.000000,0.150000,7,6,5
0.000000,0.150000,7,7,5
0.000000,0.150000,7,8,5
0.000000,0.150000,7,9,5
0.000000,0.160000,7,0,5
0.000000,0.160000,7,1,5
0.000000,0.160000,7,2,5
0.000000,0.160000,7,3,5
0.000000,0.160000,7,4,5
0.000000,0.160000,7,5,5
0.000000,0.160000,7,6,5
0.000000,0.160000,7,7,5
0.000000,0.160000,7,8,5
0.000000,0.160000,7,9,5
0.000000,0.170000,7,0,5
0.000000,0.170000,7,1,5
0.000000,0.170000,7,2,5
0.000000,0.170000,7,3,5
0.000000,0.170000,7,4,5
0.000000,0.170000,7,5,5
0.000000,0.170000,7,6,5
0.000000,0.170000,7,7,5
0.000000,0.170000,7,8,5
0.000000,0.170000,7,9,5
0.000000,0.180000,7,0,5
0.000000,0.180000,7,1,5
0.000000,0.180000,7,2,5
0.000000,0.180000,7,3,5
0.000000,0.180000,7,4,5
0.000000,0.180000,7,5,5
0.000000,0.180000,7,6,5
0.000000,0.180000,7,7,5
0.000000,0.180000,7,8,5
0.000000,0.180000,7,9,5
0.000000,0.190000,7,0,5
0.000000,0.190000,7,1,5
0.000000,0.190000,7,2,5
0.000000,0.190000,7,3,5
0.000000,0.190000,7,4,5
0.000000,0.190000,7,5,5
0.000000,0.190000,7,6,5
0.000000,0.190000,7,7,5
0.000000,0.190000,7,8,5
0.000000,0.190000,7,9,5
0.000000,0.200000,7,0,5
0.000000,0.200000,7,1,5
0.000000,0.200000,7,2,5
0.000000,0.200000,7,3,5
0.000000,0.200000,7,4,5
0.000000,0.200000,7,5,5
0.000000,0.200000,7,6,5
0.000000,0.200000,7,7,5
0.000000,0.200000,7,8,5
0.000000,0.200000,7,9,5
0.000000,0.210000,7,0,5
0.000000,0.210000,7,1,5
0.000000,0.210000,7,2,5
0.000000,0.210000,7,3,5
0.000000,0.210000,7,4,5
0.000000,0.210000,7,5,5
0.000000,0.210000,7,6,5
0.000000,0.210000,7,7,5
0.000000,0.210000,7,8,5
0.000000,0.210000,7,9,5
0.000000,0.220000,7,0,5
0.000000,0.220000,7,1,5
0.000000,0.220000,7,2,5
0.000000,0.220000,7,3,5
0.000000,0.220000,7,4,5
0.000000,0.220000,7,5,5
0.000000,0.220000,7,6,5
0.000000,0.220000,7,7,5
0.000000,0.220000,7,8,5
0.000000,0.220000,7,9,5
0.000000,0.230000,7,0,5
0.000000,0.230000,7,1,5
0.000000,0.230000,7,2,5
0.000000,0.230000,7,3,5
0.000000,0.230000,7,4,5
0.000000,0.230000,7,5,5
0.000000,0.230000,7,6,5
0.000000,0.230000,7,7,5
0.000000,0.230000,7,8,5
0.000000,0.230000,7,9,5
0.000000,0.240000,7,0,5
0.000000,0.240000,7,1,5
0.000000,0.240000,7,2,5
0.000000,0.240000,7,3,5
0.000000,0.240000,7,4,5
0.000000,0.240000,7,5,5
0.000000,0.240000,7,6,5
0.000000,0.240000,7,7,5
0.000000,0.240000,7,8,5
0.000000,0.240000,7,9,5
0.000000,0.250000,7,0,5
0.000000,0.250000,7,1,5
0.000000,0.250000,7,2,5
0.000000,0.250000,7,3,5
0.000000,0.250000,7,4,5
0.000000,0.250000,7,5,5
0.000000,0.250000,7,6,5
0.000000,0.250000,7,7,5
0.000000,0.250000,7,8,5
0.000000,0.250000,7,9,5
0.000000,0.260000,7,0,5
0.000000,0.260000,7,1,5
0.000000,0.260000,7,2,5
0.000000,0.260000,7,3,5
0.000000,0.260000,7,4,5
0.000000,0.260000,7,5,5
0.000000,0.260000,7,6,5
0.000000,0.260000,7,7,5
0.000000,0.260000,7,8,5
0.000000,0.260000,7,9,5
0.000000,0.270000,7,0,5
0.000000,0.270000,7,1,5
0.000000,0.270000,7,2,5
0.000000,0.270000,7,3,5
0.000000,0.270000,7,4,5
0.000000,0.270000,7,5,5
0.000000,0.270000,7,6,5
0.000000,0.270000,7,7,5
0.000000,0.270000,7,8,5
0.000000,0.270000,7,9,5
0.000000,0.280000,7,0,5
0.000000,0.280000,7,1,5
0.000000,0.280000,7,2,5
0.000000,0.280000,7,3,5
0.000000,0.280000,7,4,5
0.000000,0.280000,7,5,5
0.000000,0.280000,7,6,5
0.000000,0.280000,7,7,5
0.000000,0.280000,7,8,5
0.000000,0.280000,7,9,5
0.000000,0.290000,7,0,5
0.000000,0.290000,7,1,5
0.000000,0.290000,7,2,5
0.000000,0.290000,7,3,5
0.000000,0.290000,7,4,5
0.000000,0.290000,7,5,5
0.000000,0.290000,7,6,5
0.000000,0.290000,7,7,5
0.000000,0.290000,7,8,5
0.000000,0.290000,7,9,5
0.000000,0.300000,7,0,5
0.000000,0.300000,7,1,5
0.000000,0.300000,7,2,5
0.000000,0.300000,7,3,5
0.000000,0.300000,7,4,5
0.000000,0.300000,7,5,5
0.000000,0.300000,7,6,5
0.000000,0.300000,7,7,5
0.000000,0.300000,7,8,5
0.000000,0.300000,7,9,5
0.000000,0.310000,7,0,5
0.000000,0.310000,7,1,5
0.000000,0.310000,7,2,5
0.000000,0.310000,7,3,5
0.000000,0.310000,7,4,5
0.000000,0.310000,7,5,5
0.000000,0.310000,7,6,5
0.000000,0.310000,7,7,5
0.000000,0.310000,7,8,5
0.000000,0.310000,7,9,5
0.000000,0.320000,7,0,5
0.000000,0.320000,7,1,5
0.000000,0.320000,7,2,5
0.000000,0.320000,7,3,5
0.000000,0.320000,7,4,5
0.000000,0.320000,7,5,5
0.000000,0.320000,7,6,5
0.000000,0.320000,7,7,5
0.000000,0.320000,7,8,5
0.000000,0.320000,7,9,5
0.000000,0.330000,7,0,5
0.000000,0.330000,7,1,5
0.000000,0.330000,7,2,5
0.000000,0.330000,7,3,5
0.000000,0.330000,7,4,5
0.000000,0.330000,7,5,5
0.000000,0.330000,7,6,5
0.000000,0.330000,7,7,5
0.000000,0.330000,7,8,5
0.000000,0.330000,7,9,5
0.000000,0.340000,7,0,5
0.000000,0.340000,7,1,5
0.000000,0.340000,7,2,5
0.000000,0.340000,7,3,5
0.000000,0.340000,7,4,5
0.000000,0.340000,7,5,5
0.000000,0.340000,7,6,5
0.000000,0.340000,7,7,5
0.000000,0.340000,7,8,5
0.000000,0.340000,7,9,5
0.000000,0.350000,7,0,5
0.000000,0.350000,7,1,5
0.000000,0.350000,7,2,5
0.000000,0.350000,7,3,5
0.000000,0.350000,7,4,5
0.000000,0.350000,7,5,5
0.000000,0.350000,7,6,5
0.000000,0.350000,7,7,5
0.000000,0.350000,7,8,5
0.000000,0.350000,7,9,5
0.000000,0.360000,7,0,5
0.000000,0.360000,7,1,5
0.000000,0.360000,7,2,5
0.000000,0.360000,7,3,5
0.000000,0.360000,7,4,5
0.000000,0.360000,7,5,5
0.000000,0.360000,7,6,5
0.000000,0.360000,7,7,5
0.000000,0.360000,7,8,5
0.000000,0.360000,7,9,5
0.000000,0.370000,7,0,5
0.000000,0.370000,7,1,5
0.000000,0.370000,7,2,5
0.000000,0.370000,7,3,5
0.000000,0.370000,7,4,5
0.000000,0.370000,7,5,5
